,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,cond_all
191,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,True
193,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,470,Bear,1.346165,1.3447249,1.345685,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,True
23,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,520,Bear,1.35219,1.3492601,1.349885,True
29,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
32,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
40,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,520,Bear,1.35219,1.3492601,1.349885,True
46,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
49,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
56,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
59,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
63,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
67,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
71,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,470,Bear,1.346165,1.3447249,1.345685,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
72,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
73,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
74,322,Bull,1.32067,1.3173549,1.3185151,326,Bear,1.32445,1.321445,1.323935,367,Bull,1.32567,1.3240349,1.32516,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
138,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,520,Bear,1.35219,1.3492601,1.349885,True
144,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
147,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
155,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,520,Bear,1.35219,1.3492601,1.349885,True
161,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
164,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
171,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
174,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
178,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
182,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
186,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,470,Bear,1.346165,1.3447249,1.345685,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
187,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
188,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
189,322,Bull,1.32067,1.3173549,1.3185151,347,Bear,1.326195,1.324645,1.3247099,367,Bull,1.32567,1.3240349,1.32516,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
253,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,520,Bear,1.35219,1.3492601,1.349885,True
259,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
262,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
270,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,520,Bear,1.35219,1.3492601,1.349885,True
276,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
279,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
286,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,520,Bear,1.35219,1.3492601,1.349885,True
289,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
293,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
297,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
301,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,470,Bear,1.346165,1.3447249,1.345685,491,Bull,1.342655,1.3408599,1.34252,520,Bear,1.35219,1.3492601,1.349885,True
302,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
303,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
304,322,Bull,1.32067,1.3173549,1.3185151,362,Bear,1.32752,1.3259399,1.32721,367,Bull,1.32567,1.3240349,1.32516,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
406,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
407,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
408,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
420,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
421,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
422,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
423,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
424,322,Bull,1.32067,1.3173549,1.3185151,397,Bear,1.3436,1.3419199,1.34288,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
446,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
447,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
448,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
460,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
461,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
462,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
463,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
464,322,Bull,1.32067,1.3173549,1.3185151,400,Bear,1.3438151,1.340575,1.3410101,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
476,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
477,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
478,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
479,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
480,322,Bull,1.32067,1.3173549,1.3185151,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
481,322,Bull,1.32067,1.3173549,1.3185151,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
482,322,Bull,1.32067,1.3173549,1.3185151,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
483,322,Bull,1.32067,1.3173549,1.3185151,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
484,322,Bull,1.32067,1.3173549,1.3185151,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
548,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
549,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
550,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,415,Bull,1.3409901,1.339045,1.3404,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
562,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
563,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
564,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,429,Bull,1.341635,1.33857,1.34139,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
565,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
566,367,Bull,1.32567,1.3240349,1.32516,397,Bear,1.3436,1.3419199,1.34288,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
588,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
589,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
590,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,415,Bull,1.3409901,1.339045,1.3404,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
602,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
603,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
604,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,429,Bull,1.341635,1.33857,1.34139,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
605,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
606,367,Bull,1.32567,1.3240349,1.32516,400,Bear,1.3438151,1.340575,1.3410101,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
618,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
619,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
620,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
621,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
622,367,Bull,1.32567,1.3240349,1.32516,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
623,367,Bull,1.32567,1.3240349,1.32516,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
624,367,Bull,1.32567,1.3240349,1.32516,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
625,367,Bull,1.32567,1.3240349,1.32516,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
626,367,Bull,1.32567,1.3240349,1.32516,453,Bear,1.3445649,1.3436749,1.344305,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
640,415,Bull,1.3409901,1.339045,1.3404,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,470,Bear,1.346165,1.3447249,1.345685,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
641,415,Bull,1.3409901,1.339045,1.3404,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
642,415,Bull,1.3409901,1.339045,1.3404,422,Bear,1.34203,1.3403,1.34041,429,Bull,1.341635,1.33857,1.34139,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
643,415,Bull,1.3409901,1.339045,1.3404,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
644,415,Bull,1.3409901,1.339045,1.3404,422,Bear,1.34203,1.3403,1.34041,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
645,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,496,Bear,1.3499551,1.347475,1.34853,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
646,415,Bull,1.3409901,1.339045,1.3404,450,Bear,1.344355,1.343395,1.34396,491,Bull,1.342655,1.3408599,1.34252,506,Bear,1.3505249,1.349455,1.35045,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,True
